nation=kebecois,The Free Land of Kebecois,Inoffensive Centrist Democracy,Excellent,Frightening,Average
nation=sankh-lanport,The Free and Independent State of Sankh-Lanport,Left-Leaning College State,Excellent,Frightening,Good
nation=aeterno_tranquillitas,The Allied Planetary Archipelago of Aeterno Tranquillitas,Left-wing Utopia,Excellent,Frightening,Superb
nation=samasbhi,The Illustrious Realm of Samasbhi,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=marijuana_edibles,The Incredible Products of Marijuana Edibles,Democratic Socialists,Good,Frightening,Excellent
nation=metalvania,The Free Land of Metalvania,Inoffensive Centrist Democracy,Excellent,Imploded,Excellent
nation=the_sapphiros_islands,The Angery of The SAPPHIROS Islands,Civil Rights Lovefest,Superb,Frightening,Widely Abused
nation=the_dot_hackers,The Anti-Telegrams Full Inbox of The dot Hackers,Democratic Socialists,Good,Frightening,Very Good
nation=the_crooked_beat,The People's Republic of The Crooked Beat,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=effazio,The Republic of Effazio,Civil Rights Lovefest,Superb,Frightening,Superb
nation=sovesky,The Nirvana of SoveskY,Left-Leaning College State,Excellent,All-Consuming,Good
nation=moonlight_shadow,The Oasis of Moonlight Shadow,Anarchy,Superb,Frightening,Corrupted
nation=shroomallah,The Grieving Council of Shroomallah,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=rainbow_banana,The Democratic Republic of Rainbow Banana,Inoffensive Centrist Democracy,Below Average,Frightening,Average
nation=sirian,The Democratic Socialist States of Sirian,Left-Leaning College State,Superb,Frightening,Good
nation=partax,The Technocracy of Partax,Democratic Socialists,Below Average,Frightening,Good
nation=fredanica,The Pass the Holy Grand Duchy of Fredanica,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=futanaria_dolcettia,The Theocracy of Futanaria Dolcettia,Father Knows Best State,Good,Good,Few
nation=cannidarsa,The Confederation of Cannidarsa,Scandinavian Liberal Paradise,Excessive,Reasonable,Good
nation=sphinxatopd,The People's Collective of Sphinxatopd,Left-Leaning College State,World Benchmark,Frightening,Excellent
nation=damanucus,The Nomadic Peoples of Damanucus,Democratic Socialists,Very Good,Frightening,Excellent
nation=plipperoustocrat,The Nascencia Reshios of Plipperoustocrat,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=dicko,The Federal Commonwealth of Dicko,Corrupt Dictatorship,Below Average,Frightening,Unheard Of
nation=nea_europa,The Federation of Nea Europa,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=qaz,The Bleeding-Heart Syndicalists of Qaz,Civil Rights Lovefest,Frightening,Frightening,Widely Abused
nation=atsuria,The Nordic Fenno-Fascist Empire of Atsuria,Corrupt Dictatorship,Some,Frightening,Rare
nation=sunset_sea_islands,The Radiant Republic of Sunset Sea Islands,Democratic Socialists,Good,Frightening,Average
nation=toroia,The Purple Dominion of Toroia,Civil Rights Lovefest,World Benchmark,Reasonable,Superb
nation=perfect_unreality,The Subjective Objectivity of Perfect Unreality,Democratic Socialists,Good,Reasonable,Average
nation=deified_ideals,The People's Republic of Deified Ideals,Liberal Democratic Socialists,Good,Frightening,Excellent
nation=veiledwheels,The Disputed Territories of Veiledwheels,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=patria_augusta,The Empire of Patria Augusta,Democratic Socialists,Excellent,Frightening,Excellent
nation=bowker,The Secret Society of Bowker,Democratic Socialists,Some,Very Strong,Average
nation=storalia,The Cheese Obsessed Republic of Storalia,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=humdingerville,The Rogue Nation of Humdingerville,Father Knows Best State,Some,All-Consuming,Outlawed
nation=verdant_haven,The Federated Bailiwicks of Verdant Haven,Left-Leaning College State,Superb,Frightening,Very Good
nation=atroria,The Tengoku of Atroria,Scandinavian Liberal Paradise,Excessive,Frightening,Excellent
nation=cool_country_for_cool_guys,The Epic of Cool Country for Cool Guys,Left-wing Utopia,Frightening,Frightening,Excessive
nation=san_carlos,The Neighborhood of San Carlos,Inoffensive Centrist Democracy,Average,Frightening,Very Good
nation=duplicatlicor,The Reprised Dominion of Duplicatlicor,Left-Leaning College State,World Benchmark,Imploded,Very Good
nation=pertsjan,The Red Republic of Pertsjan,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=socialist_columbia,The Commonwealth of Socialist Columbia,Scandinavian Liberal Paradise,Superb,Frightening,Good
nation=the_candy_of_bottles,The Rainbow Pony Kingdom of The Candy Of Bottles,Democratic Socialists,Good,Frightening,Average
nation=yissing_scalies,The Scalepile of Yissing Scalies,Left-Leaning College State,Superb,Frightening,Some
nation=uzushiogakure_no_sato,The Illuminated State of Uzushiogakure no Sato,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=sylh_alanor,The Reborn Elven Republic of Sylh Alanor,Left-wing Utopia,World Benchmark,Frightening,World Benchmark
nation=malashaan,The Free Land of Malashaan,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=starman_deluxe,The Kings are Terrible at Hockey of Starman Deluxe,Corporate Police State,Rare,All-Consuming,Outlawed
nation=the_great_bud,The Dominion of The Great Bud,Father Knows Best State,Below Average,Frightening,Few
nation=great_britain_and_n-ireland,The United Kingdom of Great Britain and N-Ireland,Inoffensive Centrist Democracy,Good,Frightening,Very Good
nation=the_benevolent_nation_of_winterland,The Dictatorship of The Benevolent Nation of Winterland,Scandinavian Liberal Paradise,Excessive,Frightening,Excellent
nation=palos_heights,The Healthcare Providers of Palos Heights,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=gig_em_aggies,The Galactic Empire of Gig em Aggies,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=leviathenn,The Soviet Federation of Leviathenn,Democratic Socialists,Below Average,Frightening,Average
nation=weirdville,The Democratic Dictatorship of WeirdVille,Left-wing Utopia,Superb,Imploded,World Benchmark
nation=neo_prutenia,The Meritocratic Republic of Neo Prutenia,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=thanksgiving_dinner,The Dining Room Full of Thanksgiving Dinner,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=unsophisticate,The Borderlands of Unsophisticate,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=oronia,The United Realms of Oronia,Democratic Socialists,Very Good,Frightening,Good
nation=west-flanders,The North of East of South of West-Flanders,Civil Rights Lovefest,Superb,Frightening,Superb
nation=sensorland,The Friendly Republic of Sensorland,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=atsvea,The Kingdom of Atsvea,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=vancili,The Federation of Vancili,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=texjeeps,The Kingdom of TexJeeps,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=nekojima,The Dream Realm of Nekojima,New York Times Democracy,Excellent,Frightening,Excellent
nation=hobb,The Fraternal Protectorate of Hobb,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=independent_federation_of_croatia,The Dictatorship of Independent Federation of Croatia,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=independent_planets,The Concordium of Independent Planets,Democratic Socialists,Very Good,Frightening,Good
nation=gamble_land,The Empire of Gamble Land,Inoffensive Centrist Democracy,Good,Powerhouse,Average
nation=planetpunk,The Matriarchy of PlanetPunk,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=reality_warping,The Unconscious Dimensions of Reality Warping,Democratic Socialists,Excellent,Frightening,Good
nation=viserya,The Theocracy of Viserya,Democratic Socialists,Good,Frightening,Good
nation=dark_matter,The Scientific Powerhouse of Dark Matter,Psychotic Dictatorship,Some,Frightening,Rare
nation=maria,The Queendom of Maria,Democratic Socialists,Good,Frightening,Very Good
nation=united_states_of_indonesia,The Federal Republic of United States of Indonesia,Father Knows Best State,Below Average,Frightening,Few
nation=ilisseia,The Fraternal Federation of Ilisseia,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=country_197,The Unknown Sovereign State of Country 197,Left-wing Utopia,Excellent,Frightening,Superb
nation=shrillland,The Shrill Pony Federation of Shrillland,Left-wing Utopia,Superb,Frightening,Excellent
nation=north_southumberland,The Most Serene Republic of North Southumberland,Left-Leaning College State,Superb,Frightening,Very Good
nation=nuremgard,The Tsardom of Nuremgard,Left-wing Utopia,Superb,Frightening,Superb
nation=jaya_karta,The Republic of Jaya Karta,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=esperantujo_2,The Democratic Republic of Esperantujo 2,Scandinavian Liberal Paradise,Superb,Fair,Average
nation=wynella,The Island of Wynella,Liberal Democratic Socialists,Average,Strong,Superb
nation=the_commune_of_meddle,The Free Socialist People of The Commune of Meddle,Democratic Socialists,Average,Strong,Good
nation=alamei,The Gilded Lands of Alamei,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=angbad,The Empire of Angbad,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=gelgisith,The Draconity of Gelgisith,Democratic Socialists,Good,All-Consuming,Some
nation=thessalian,The Grand and Holy Green Duchy of Thessalian,Left-Leaning College State,Superb,Frightening,Excellent
nation=semailand,The Community of Semailand,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=arthymia,The Draconic Lands of Arthymia,Left-Leaning College State,Superb,Frightening,Below Average
nation=whestion,The Federal Republic of Whestion,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=ifreann,The Radchaai Province of Ifreann,Scandinavian Liberal Paradise,Superb,Very Strong,Excellent
nation=pullenstein,The Empire of Pullenstein,Democratic Socialists,Good,Frightening,Some
nation=mousebumples,The Moderator Mouse Mommy of Mousebumples,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=pope_hope,The Cast Resurrect Magicians of Pope Hope,Civil Rights Lovefest,Superb,Powerhouse,World Benchmark
nation=tardani,The Athenæum of Tardani,Democratic Socialists,Excellent,Frightening,Excellent
nation=octopus_islands,The Cephalopodic Republic of Octopus Islands,Left-Leaning College State,Excellent,Frightening,Very Good
nation=dracos_-_haven,The Rogue Nation of Dracos - Haven,Democratic Socialists,Very Good,Frightening,Very Good
nation=sherpdawerp,The Player By The Name of SherpDaWerp,Civil Rights Lovefest,Excessive,Frightening,World Benchmark
nation=athretvari,The High-Technate of Athretvari,New York Times Democracy,Very Good,Frightening,Excellent
nation=troll-la-la,The Insane Ramblings of Troll-la-la,Liberal Democratic Socialists,Very Good,Good,Superb
nation=fomahault,The Workers' Republic of Fomahault,Democratic Socialists,Good,Frightening,Very Good
nation=katsukarani,The Empire of Katsukarani,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=biteland,The Holy Blue WP Guardian Nation of BIteland,Left-wing Utopia,Excellent,Frightening,Superb
nation=big_front_yard,The Vast Plains of Big Front Yard,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=maple_islands,The Republic of Maple Islands,Left-wing Utopia,Excessive,Frightening,Superb
nation=solborg,The Fylke-Republic of Solborg,Civil Rights Lovefest,Superb,Frightening,Superb
nation=jittersamhay,The Cybermetropolis of Jittersamhay,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=dalobar,The United Socialist States of Dalobar,Left-wing Utopia,Superb,Imploded,World Benchmark
nation=maott,The Armed Republic of Maott,Left-Leaning College State,Superb,Frightening,Excellent
nation=cogitation,The Modified Democratic States of Cogitation,New York Times Democracy,Excellent,Frightening,Excellent
nation=capetola_xii,The Powerhouse of Capetola XII,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=chads_united,The Communist Utopia of Chads United,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=irontown_ii,The Community of Irontown II,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=char_aznable_neo_zeon,The Holy Lucky Gold Christmas of Char Aznable Neo Zeon,Left-wing Utopia,Superb,Frightening,Superb
nation=new_belia,The Constitutional Monarchy of New Belia,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=marxist-feminists,The Guiding Red Light of Marxist-Feminists,Corrupt Dictatorship,Excellent,Frightening,Rare
nation=darastrixethe,The Phoenix Kingdom of Darastrixethe,Mother Knows Best State,Very Good,Frightening,Rare
nation=empy,The Autonomous Nation of Empy,Left-Leaning College State,Superb,Frightening,Very Good
nation=shamian,The Grand Jurisprudence of Shamian,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=devil_heart,The Familial Spirits of Devil Heart,Left-Leaning College State,Superb,Frightening,Excellent
nation=suiram,The Kingdom of Suiram,Democratic Socialists,Some,Frightening,Some
nation=the_arthurian_isles,The Federation of The Arthurian Isles,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=the_soviet_state_of_svalbard,The Alpine Kingdom of The Soviet state of Svalbard,Scandinavian Liberal Paradise,Excessive,Frightening,Very Good
nation=canyamel,The State of Canyamel,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=north_bratislava,The Holy Republic of North Bratislava,Liberal Democratic Socialists,Excellent,Frightening,Excessive
nation=leonism,The Imperium of Leonism,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=rhinocerotidae,The Rogue Nation of Rhinocerotidae,Psychotic Dictatorship,Outlawed,Developing,Unheard Of
nation=crianusia,The United Anarchy of Crianusia,Democratic Socialists,Good,Good,Excellent
nation=vivo_erotia,The Lumination of Vivo Erotia,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=sekura_monto,The Social Democracy of Sekura Monto,Left-wing Utopia,Excellent,Frightening,Superb
nation=albrook,The Red Heart of Albrook,Inoffensive Centrist Democracy,Excellent,Frightening,Good
nation=scarsaw,The Federation of Scarsaw,Scandinavian Liberal Paradise,Superb,Fair,Excellent
nation=nfenze,The Visayan Federal Republic of Nfenze,Authoritarian Democracy,Some,Frightening,Below Average
nation=roissyland,The Epic Commonwealth of Roissyland,Left-wing Utopia,Superb,Frightening,Superb
nation=cameroi,The Free Land of Cameroi,Liberal Democratic Socialists,Excellent,Imploded,Excellent
nation=jamocha,The Peaceful Paradise of Jamocha,Left-wing Utopia,Superb,Frightening,Excellent
nation=bearded_dragones,The Democratic Republic of Bearded Dragones,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=basement_kitteh,The Republic of Basement Kitteh,Democratic Socialists,Very Good,Frightening,Good
nation=the_red_cult,The Holy Empire of The Red Cult,Father Knows Best State,Excellent,Frightening,Few
nation=ferlhizlishia,The Fauzjhian birth Kingdom of Ferlhizlishia,Left-wing Utopia,Superb,Frightening,Excellent
nation=rubian_empire,The Commonwealth of Rubian Empire,Iron Fist Socialists,Excellent,Frightening,Outlawed
nation=alpacagardens,The Serene Republic of AlpacaGardens,Left-wing Utopia,Superb,Frightening,Superb
nation=the_state_of_california,The Republic of The State Of California,Inoffensive Centrist Democracy,Average,Frightening,Good
nation=union_of_love,The Republic of Union of Love,Inoffensive Centrist Democracy,Average,Frightening,Below Average
nation=trollfaceia,The Holy Roman Empire of Trollfaceia,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=the_land_of_the_red_rainbow,The Glorious Armed Proletariat of The Land of the Red Rainbow,Iron Fist Socialists,Superb,Frightening,Outlawed
nation=cherry_cola,The Free Community of Cherry Cola,Civil Rights Lovefest,Superb,Frightening,Superb
nation=bilsa,The Beauty Land of Bilsa,Father Knows Best State,Very Good,Frightening,Outlawed
nation=elle_macpherson,The Private Beach of Elle Macpherson,New York Times Democracy,Good,All-Consuming,Superb
nation=zogarok,The Constitutional Monarchy of Zogarok,Anarchy,World Benchmark,Frightening,Superb
nation=ceruleus,The Free Blue Polar Lands of Ceruleus,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=lawang,The Queendom of Lawang,New York Times Democracy,Very Good,Frightening,Superb
nation=the_unified_missourtama_states,The Unified Missourtama States of The Unified Missourtama States,Democratic Socialists,Some,Frightening,Below Average
nation=sciongrad,The Monarchical Republic of Sciongrad,Left-wing Utopia,Excellent,Frightening,Superb
nation=nocoins,The Rogue Nation of Nocoins,Psychotic Dictatorship,Unheard Of,Thriving,Unheard Of
nation=marcene,The Commonwealth of Marcene,Democratic Socialists,Good,Fragile,Very Good
nation=apabeossie,The April Joy of Apabeossie,Civil Rights Lovefest,Superb,Frightening,Widely Abused
nation=mushet,The Restorative Republic of Mushet,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=sinedominis,The Commonwealth of Sinedominis,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=iresscia,The Matriarchy of Iresscia,Iron Fist Consumerists,Rare,Frightening,Outlawed
nation=libertarian_socialist_sol,The Free Land of Libertarian Socialist Sol,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=socialists_reformed,The Republic of Socialists Reformed,Democratic Socialists,Very Good,All-Consuming,Excellent
nation=badan_federation,The Dictatorship of Badan Federation,Corrupt Dictatorship,Some,Frightening,Outlawed
nation=calenmor,The United Realms of Calenmor,Civil Rights Lovefest,Superb,Frightening,Superb
nation=the_united_kingdoms_of_america,The Imperial Republic of The United Kingdoms of America,Left-wing Utopia,Superb,Frightening,Excellent
nation=mettzacanoa,The Capitalist Democracy of Mettzacanoa,Corrupt Dictatorship,Very Good,Frightening,Few
nation=airzsia,The Zombie Fauzjhian Province of Airzsia,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=whitton_world,The Kingdom of Whitton World,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=drakes_beach,The Environment of Drakes Beach,Inoffensive Centrist Democracy,Very Good,Frightening,Some
nation=ermarian,The Endless Empire of Ermarian,New York Times Democracy,Very Good,Frightening,Superb
nation=atheist_states_of_philippines,The No Strings Attached States of Atheist States of Philippines,Left-wing Utopia,Superb,Frightening,Superb
nation=omegadrax,The Dystopic World Nation of Omegadrax,Civil Rights Lovefest,Excessive,Frightening,Excessive
nation=former_raxhiria,The Republic of Former Raxhiria,Democratic Socialists,Excellent,Frightening,Good
nation=alposenia,The Kingdom of Alposenia,Father Knows Best State,Very Good,Frightening,Rare
nation=hope_and_rationality,The Dominion of Hope and Rationality,Left-wing Utopia,Superb,Fair,Superb
nation=clu,The Empire of CLU,Left-Leaning College State,Superb,Frightening,Excellent
nation=rusovet,The Red Republic of Rusovet,Left-wing Utopia,Superb,Frightening,Superb
nation=gelli,The Theocracy of Gelli,Inoffensive Centrist Democracy,Good,Frightening,Average
nation=toe-cheeseland,The British Commonwealth of Toe-Cheeseland,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=solova,The People's Republic of Solova,Iron Fist Socialists,Superb,Frightening,Few
nation=neu_california,The Olde Red Republic of Neu California,Left-wing Utopia,Superb,Struggling,Superb
nation=blazing_samaritan,The It of Blazing Samaritan,Inoffensive Centrist Democracy,Some,Frightening,Some
nation=sumdirane,The Grand Protectorate of Sumdirane,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=peyote,The Mind Altering Trip of Peyote,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=christmas_eve,The Festivities of Christmas Eve,Capitalist Paradise,Good,Frightening,Good
nation=the_bone_of_contention,The Undignified Melodrama of The Bone of Contention,Tyranny by Majority,Rare,Good,Widely Abused
nation=jezabelstien,The Unified Provinces of Jezabelstien,Corrupt Dictatorship,Some,Frightening,Outlawed
nation=chianski,The People's Republic of Chianski,Scandinavian Liberal Paradise,Superb,Frightening,Good
nation=the_united_confederacy_of_texas,The Republic of The United Confederacy of Texas,Civil Rights Lovefest,Excessive,Frightening,World Benchmark
nation=rantspot,The Vast Intellectual Expanse of RantSpot,Civil Rights Lovefest,Excellent,Very Strong,Superb
nation=teoceto,The Holy Empire of Teoceto,Psychotic Dictatorship,Unheard Of,Frightening,Rare
nation=the_soylent_green_party,The Fresh Juicy Brains of The Soylent Green Party,Anarchy,Frightening,Frightening,Corrupted
nation=united_states_of_saul,The Federal Republic of United States of Saul,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=rauzcia,The Zombie Fauzjhian Province of Rauzcia,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=hydrian,The Scientific Directorate of Hydrian,Democratic Socialists,Below Average,Frightening,Good
nation=fengate,The Empire of Fengate,New York Times Democracy,Excellent,Frightening,Excellent
nation=zaxarium,The Glorious Most High Empire of Zaxarium,Democratic Socialists,Average,Frightening,Average
nation=corgitopiaa,The Free Land of Corgitopiaa,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=larnion,The Eternal Usurper of Larnion,Democratic Socialists,Good,Frightening,Excellent
nation=twilight_town,The Magical Girl Haven of Twilight Town,Corrupt Dictatorship,Some,Frightening,Outlawed
nation=incense,The Principality of Incense,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=the_dunwich_domes,The Cosmicist Republic of The Dunwich Domes,Authoritarian Democracy,Unheard Of,Frightening,Some
nation=winx_club,The Magic of Winx club,Father Knows Best State,Average,Frightening,Rare
nation=oktotheio,The Holy Queendom of Oktotheio,Left-wing Utopia,Superb,Frightening,Excellent
nation=doultrenia,The United Socialist States of Doultrenia,Democratic Socialists,Very Good,Frightening,Some
nation=the_united_capital_of_adam,The Benevolent Dictatorship of The United Capital of Adam,Civil Rights Lovefest,Superb,Frightening,Superb
nation=athas,The Burnt World of Athas,Father Knows Best State,Some,Frightening,Rare
nation=qvircillighi,The Exalted Empire of Qvircillighi,Democratic Socialists,Some,Frightening,Average
nation=cernomia,The Blessed Crown of Cernomia,Mother Knows Best State,Below Average,Frightening,Unheard Of
nation=legonica,The Republic of Legonica,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=matrixulated,The Simulnation of Matrixulated,Civil Rights Lovefest,Excessive,Frightening,Widely Abused
nation=worldia555,The Republic of Worldia555,Democratic Socialists,Excellent,Frightening,Very Good
nation=caitlin_fairchild,The Free Society of Caitlin Fairchild,Inoffensive Centrist Democracy,Good,Frightening,Very Good
nation=iechyd_da,The Socialist Republic of Iechyd Da,Democratic Socialists,Excellent,Frightening,Excellent
nation=the_desert_ghost,The Haunted Lands of The Desert Ghost,Inoffensive Centrist Democracy,Good,Frightening,Below Average
nation=makiland,The Casual State of Makiland,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=the_bruce,The Green and Pleasant Dominion of The Bruce,New York Times Democracy,Excellent,Frightening,World Benchmark
nation=monde_naturel,The Nation of Monde Naturel,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=teritora,The Ancient Kingdom of Teritora,Corrupt Dictatorship,Some,Frightening,Few
nation=hoshido_and_nohr,The United Kingdom of Hoshido and Nohr,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=coung_komands,The Free Democratic Republic of Coung Komands,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=emperor_carl,The Suzeranity of Emperor Carl,Left-Leaning College State,Excellent,Powerhouse,Very Good
nation=discordia_magna,The Dominion of Discordia Magna,Inoffensive Centrist Democracy,Average,Imploded,Some
nation=order_of_the_stick,The Glorious Golden Pharaohship of Order of the Stick,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=valensi,The United Technocratic States of Valensi,Democratic Socialists,Good,Frightening,Below Average
nation=zinertia,The Cattery of Zinertia,Left-wing Utopia,Superb,Frightening,Superb
nation=talvezout,The Most Serene Islands of Talvezout,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=kasterborous_gallifrey,The Myriad Shining World Systems of Kasterborous Gallifrey,Inoffensive Centrist Democracy,Very Good,Frightening,Excellent
nation=lux_dominion,The Unified Lands of Lux Dominion,Left-Leaning College State,Superb,Frightening,Very Good
nation=pastria,The Queendom of Pastria,Left-wing Utopia,Superb,Frightening,Widely Abused
nation=formington,The Most Serene Republic of Formington,Democratic Socialists,Very Good,Frightening,Good
nation=mundoistan,The People's Republic of Mundoistan,Democratic Socialists,Good,Frightening,Very Good
nation=the_free_states_of_gotham,The United States of The Free States of Gotham,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=goodnamesarerare,The People's Republic of Goodnamesarerare,Democratic Socialists,Very Good,Frightening,Below Average
nation=the_norwegian_lands,The Democratic Republic of The Norwegian Lands,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=grimbear,The Federation of Grimbear,Democratic Socialists,Some,Frightening,Some
